fl	sample	correlation
38	SRR8315175	0.0010676915111910695
38	SRR8315176	5.282543554778708e-4
38	SRR8315177	0.002867971618230405
38	SRR8315178	0.002286252223857869
38	SRR8315179	0.0018147258274711995
39	SRR8315174	7.525702227272964e-4
39	SRR8315175	0.0010586683194987107
39	SRR8315176	5.910123681099625e-4
39	SRR8315177	0.0029503089873232683
39	SRR8315178	0.0023096400635791215
39	SRR8315179	0.0017688287244248082
40	SRR8315174	7.296547767984001e-4
40	SRR8315175	0.001096366798335247
40	SRR8315176	6.482348818807178e-4
40	SRR8315177	0.0029294316796861573
40	SRR8315178	0.002349062796348955
40	SRR8315179	0.0018345831328892305
41	SRR8315174	7.125428382876257e-4
41	SRR8315175	0.0011118577676713403
41	SRR8315176	5.511555035043966e-4
41	SRR8315177	0.003020294577804593
41	SRR8315178	0.002430025758530238
41	SRR8315179	0.001817205996867531
42	SRR8315174	7.583877679481701e-4
42	SRR8315175	0.0011273438627299635
42	SRR8315176	5.495828625006038e-4
42	SRR8315177	0.003011440889294083
42	SRR8315178	0.0023945864282544473
42	SRR8315179	0.0017890253275956308
43	SRR8315174	6.870688417972539e-4
43	SRR8315175	0.0010715878448750687
43	SRR8315176	6.091713510429887e-4
43	SRR8315177	0.0030554721752437558
43	SRR8315178	0.0024134025336983917
43	SRR8315179	0.0018463455539281988
44	SRR8315174	7.277348998977647e-4
44	SRR8315175	0.0010567122774198382
44	SRR8315176	5.862771936442192e-4
44	SRR8315177	0.0030966338437368912
44	SRR8315178	0.002502678548083388
44	SRR8315179	0.0018779776102050855
45	SRR8315174	7.583697681162499e-4
45	SRR8315175	0.0010837195391736759
45	SRR8315176	5.827277656666157e-4
45	SRR8315177	0.003033910553979408
45	SRR8315178	0.0024558697115516642
45	SRR8315179	0.0019092771351323975
46	SRR8315174	7.003206291583728e-4
46	SRR8315175	0.0010859711305666896
46	SRR8315176	6.079756899100175e-4
46	SRR8315177	0.0031067479627096503
46	SRR8315178	0.0024210866209519407
46	SRR8315179	0.0019102136658260722
47	SRR8315174	7.622656230837033e-4
47	SRR8315175	0.0011264952508975169
47	SRR8315176	5.913984825822271e-4
47	SRR8315177	0.003196080185694375
47	SRR8315178	0.0024183330589940696
47	SRR8315179	0.0019009188040699032
48	SRR8315174	7.428933759678269e-4
48	SRR8315175	0.001124807249383711
